ano;sigla_uf;cnae_2;descricao_cnae;grupo;tratado;total_vinculos_ativos;massa_salarial;post;salario_medio
2022;RJ;23303;Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes;controle;FALSE;5135;13431424,4500000011;FALSE;2,61566201557936e+03
2022;RJ;23419;Fabricação de produtos cerâmicos refratários;controle;FALSE;629;3914211,2000000007;FALSE;6,22291128775835e+03
2022;RJ;23427;Fabricação de produtos cerâmicos não refratários para uso estrutural na construção;controle;FALSE;4087;6438808,1599999778;FALSE;1,57543630046488e+03
2022;RJ;23494;Fabricação de produtos cerâmicos não refratários não especificados anteriormente;controle;FALSE;916;2231138,9900000012;FALSE;2,43574125545852e+03
2022;RJ;23915;Aparelhamento e outros trabalhos em pedras;controle;FALSE;2653;4856376,7800000003;FALSE;1,83052272144742e+03
2022;RJ;23923;Fabricação de cal e gesso;controle;FALSE;162;1248602,9199999999;FALSE;7,70742543209876e+03
2022;RJ;23991;Fabricação de produtos de minerais não metálicos não especificados anteriormente;controle;FALSE;983;2873980,1600000001;FALSE;2,92368276703967e+03
2022;RJ;24113;Produção de ferro-gusa;sensibilidade;FALSE;0;0,0000000000;FALSE;NA
2022;RJ;24121;Produção de ferroligas;sensibilidade;FALSE;3;3805,0200000000;FALSE;1,26834000000000e+03
2022;RJ;24211;Produção de semiacabados de aço;sensibilidade;FALSE;3781;29227764,1599999890;FALSE;7,73016772282465e+03
2022;RJ;24229;Produção de laminados planos de aço;sensibilidade;FALSE;13123;37453159,2399998233;FALSE;2,85400893393278e+03
2022;RJ;24237;Produção de laminados longos de aço;sensibilidade;FALSE;2958;16812307,0200000070;FALSE;5,68367377281947e+03
2022;RJ;24245;Produção de relaminados, trefilados e perfilados de aço;sensibilidade;FALSE;616;1456802,0400000005;FALSE;2,36493837662338e+03
2022;RJ;24318;Produção de tubos de aço com costura;sensibilidade;FALSE;1553;6596410,2300000004;FALSE;4,24752751448809e+03
2022;RJ;24393;Produção de outros tubos de ferro e aço;sensibilidade;FALSE;854;4270314,6700000009;FALSE;5,00036846604216e+03
2022;RJ;24415;Metalurgia do alumínio e suas ligas;sensibilidade;FALSE;97;165711,5900000000;FALSE;1,70836690721650e+03
2022;RJ;24423;Metalurgia dos metais preciosos;sensibilidade;FALSE;15;36103,1900000000;FALSE;2,40687933333333e+03
2022;RJ;24431;Metalurgia do cobre;sensibilidade;FALSE;48;185969,8200000000;FALSE;3,87437125000000e+03
2022;RJ;24491;Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente;sensibilidade;FALSE;282;940532,1200000000;FALSE;3,33522028368794e+03
2022;RJ;24512;Fundição de ferro e aço;sensibilidade;FALSE;419;628956,5499999999;FALSE;1,50108961813842e+03
2022;RJ;24521;Fundição de metais não ferrosos e suas ligas;sensibilidade;FALSE;504;1900092,1599999997;FALSE;3,77002412698413e+03
2022;RJ;25110;Fabricação de estruturas metálicas;controle;FALSE;1784;4307819,9099999992;FALSE;2,41469725896861e+03
2022;RJ;25128;Fabricação de esquadrias de metal;controle;FALSE;2225;3798021,6800000002;FALSE;1,70697603595506e+03
2022;RJ;25136;Fabricação de obras de caldeiraria pesada;controle;FALSE;1774;27222056,5700000264;FALSE;1,53450149774521e+04
2022;RJ;25217;Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central;controle;FALSE;120;243724,0300000000;FALSE;2,03103358333333e+03
2022;RJ;25225;Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos;controle;FALSE;193;988110,2300000001;FALSE;5,11974212435233e+03
2022;RJ;25314;Produção de forjados de aço e de metais não ferrosos e suas ligas;controle;FALSE;31;150134,4400000000;FALSE;4,84304645161290e+03
2022;RJ;25322;"Produção de artefatos estampados de metal; metalurgia do pó";controle;FALSE;849;2105104,0500000003;FALSE;2,47951007067138e+03
2022;RJ;25390;Serviços de usinagem, solda, tratamento e revestimento em metais;controle;FALSE;5790;16612596,1400000006;FALSE;2,86918758894646e+03
2022;RJ;25411;Fabricação de artigos de cutelaria;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RJ;25420;Fabricação de artigos de serralheria, exceto esquadrias;controle;FALSE;4303;11059571,0600000154;FALSE;2,57020010690216e+03
2022;RJ;25438;Fabricação de ferramentas;controle;FALSE;505;1491018,7899999996;FALSE;2,95251245544554e+03
2022;RJ;25918;Fabricação de embalagens metálicas;controle;FALSE;2645;7832259,0399999991;FALSE;2,96115653686200e+03
2022;RJ;25926;Fabricação de produtos de trefilados de metal;controle;FALSE;593;1730347,0500000003;FALSE;2,91795455311973e+03
2022;RJ;25993;Fabricação de produtos de metal não especificados anteriormente;controle;FALSE;4826;13211033,4200000074;FALSE;2,73747066307501e+03
2022;RJ;26400;Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo;tratado_extensao;TRUE;27;47963,9700000000;FALSE;1,77644333333333e+03
2022;RJ;26523;Fabricação de cronômetros e relógios;tratado_extensao;TRUE;4;26634,7600000000;FALSE;6,65869000000000e+03
2022;RJ;27406;Fabricação de lâmpadas e outros equipamentos de iluminação;tratado_extensao;TRUE;216;480134,6200000000;FALSE;2,22284546296296e+03
2022;RJ;27597;Fabricação de aparelhos eletrodomésticos não especificados anteriormente;tratado_extensao;TRUE;658;2624946,9399999995;FALSE;3,98928106382979e+03
2022;RJ;28119;Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários;controle;FALSE;26;330541,3000000000;FALSE;1,27131269230769e+04
2022;RJ;28127;Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas;controle;FALSE;527;3598638,9800000000;FALSE;6,82853696394687e+03
2022;RJ;28135;Fabricação de válvulas, registros e dispositivos semelhantes;controle;FALSE;531;2093732,4600000002;FALSE;3,94299898305085e+03
2022;RJ;28143;Fabricação de compressores;controle;FALSE;43;333461,2900000000;FALSE;7,75491372093023e+03
2022;RJ;28151;Fabricação de equipamentos de transmissão para fins industriais;controle;FALSE;68;211437,8300000000;FALSE;3,10937985294118e+03
2022;RJ;28216;Fabricação de aparelhos e equipamentos para instalações térmicas;controle;FALSE;108;255796,0600000000;FALSE;2,36848203703704e+03
2022;RJ;28224;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;controle;FALSE;948;4208450,7700000005;FALSE;4,43929406118143e+03
2022;RJ;28232;Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial;controle;FALSE;796;2242620,6499999990;FALSE;2,81736262562814e+03
2022;RJ;28241;Fabricação de aparelhos e equipamentos de ar condicionado;controle;FALSE;5;6022,8000000000;FALSE;1,20456000000000e+03
2022;RJ;28259;Fabricação de máquinas e equipamentos para saneamento básico e ambiental;controle;FALSE;104;237126,6000000000;FALSE;2,28006346153846e+03
2022;RJ;28291;Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente;controle;FALSE;1463;6606266,9499999993;FALSE;4,51556182501709e+03
2022;RJ;28313;Fabricação de tratores agrícolas;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RJ;28321;Fabricação de equipamentos para irrigação agrícola;controle;FALSE;13;20009,3100000000;FALSE;1,53917769230769e+03
2022;RJ;28330;Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação;controle;FALSE;23;70268,6900000000;FALSE;3,05516043478261e+03
2022;RJ;28402;Fabricação de máquinas-ferramenta;controle;FALSE;182;600486,6400000004;FALSE;3,29937714285714e+03
2022;RJ;28518;Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo;controle;FALSE;4210;40937155,9300000072;FALSE;9,72379000712589e+03
2022;RJ;28526;Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo;controle;FALSE;188;508092,0999999999;FALSE;2,70261755319149e+03
2022;RJ;28542;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;controle;FALSE;558;1972037,2700000014;FALSE;3,53411697132617e+03
2022;RJ;28615;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;controle;FALSE;102;258927,3200000000;FALSE;2,53850313725490e+03
2022;RJ;28623;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;controle;FALSE;134;231169,8200000000;FALSE;1,72514791044776e+03
2022;RJ;28640;Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados;controle;FALSE;5;9169,6000000000;FALSE;1,83392000000000e+03
2022;RJ;28658;Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos;controle;FALSE;1;1333,9600000000;FALSE;1,33396000000000e+03
2022;RJ;28666;Fabricação de máquinas e equipamentos para a indústria do plástico;controle;FALSE;22;201599,3600000000;FALSE;9,16360727272727e+03
2022;RJ;28691;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;controle;FALSE;761;3886081,4199999999;FALSE;5,10654588699080e+03
2022;RJ;32116;Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria;tratado_nucleo;TRUE;413;1269746,7999999998;FALSE;3,07444745762712e+03
2022;RJ;32124;Fabricação de bijuterias e artefatos semelhantes;tratado_nucleo;TRUE;325;505115,9199999999;FALSE;1,55420283076923e+03
2022;RJ;32302;Fabricação de artefatos para pesca e esporte;tratado_nucleo;TRUE;78;116563,1400000000;FALSE;1,49439923076923e+03
2022;RJ;32400;Fabricação de brinquedos e jogos recreativos;tratado_nucleo;TRUE;144;233612,4500000000;FALSE;1,62230868055556e+03
2022;RN;10112;Abate de reses, exceto suínos;sensibilidade;FALSE;139;367580,4600000000;FALSE;2,64446374100719e+03
2022;RN;10121;Abate de suínos, aves e outros pequenos animais;sensibilidade;FALSE;52;71538,8300000000;FALSE;1,37574673076923e+03
2022;RN;10139;Fabricação de produtos de carne;sensibilidade;FALSE;1088;1743421,8499999999;FALSE;1,60240978860294e+03
2022;RN;10201;Preservação do pescado e fabricação de produtos do pescado;sensibilidade;FALSE;1070;1615770,7000000009;FALSE;1,51006607476636e+03
2022;RN;10317;Fabricação de conservas de frutas;sensibilidade;FALSE;1118;1671215,6400000006;FALSE;1,49482615384615e+03
2022;RN;10325;Fabricação de conservas de legumes e outros vegetais;sensibilidade;FALSE;21;209256,7100000000;FALSE;9,96460523809524e+03
2022;RN;10333;Fabricação de sucos de frutas, hortaliças e legumes;sensibilidade;FALSE;207;289361,6400000000;FALSE;1,39788231884058e+03
2022;RN;10414;Fabricação de óleos vegetais em bruto, exceto óleo de milho;sensibilidade;FALSE;3;6313,4800000000;FALSE;2,10449333333333e+03
2022;RN;10422;Fabricação de óleos vegetais refinados, exceto óleo de milho;sensibilidade;FALSE;1;0,0000000000;FALSE;0,00000000000000e+00
2022;RN;10431;Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais;sensibilidade;FALSE;0;0,0000000000;FALSE;NA
2022;RN;10511;Preparação do leite;sensibilidade;FALSE;122;320377,5300000000;FALSE;2,62604532786885e+03
2022;RN;10520;Fabricação de laticínios;sensibilidade;FALSE;592;1042123,6099999999;FALSE;1,76034393581081e+03
2022;RN;10538;Fabricação de sorvetes e outros gelados comestíveis;sensibilidade;FALSE;1019;1785123,9699999997;FALSE;1,75183902845927e+03
2022;RN;10619;Beneficiamento de arroz e fabricação de produtos do arroz;sensibilidade;FALSE;4;5336,3800000000;FALSE;1,33409500000000e+03
2022;RN;10627;Moagem de trigo e fabricação de derivados;sensibilidade;FALSE;419;1378792,6000000006;FALSE;3,29067446300716e+03
2022;RN;10635;Fabricação de farinha de mandioca e derivados;sensibilidade;FALSE;102;124290,1000000000;FALSE;1,21853039215686e+03
2022;RN;10643;Fabricação de farinha de milho e derivados, exceto óleos de milho;sensibilidade;FALSE;120;231481,3300000000;FALSE;1,92901108333333e+03
2022;RN;10651;Fabricação de amidos e féculas de vegetais e de óleos de milho;sensibilidade;FALSE;20;13634,2800000000;FALSE;6,81714000000000e+02
2022;RN;10660;Fabricação de alimentos para animais;sensibilidade;FALSE;136;270248,8000000000;FALSE;1,98712352941177e+03
2022;RN;10694;Moagem e fabricação de produtos de origem vegetal não especificados anteriormente;sensibilidade;FALSE;357;520786,0400000002;FALSE;1,45878442577031e+03
2022;RN;10716;Fabricação de açúcar em bruto;sensibilidade;FALSE;1931;3850276,8500000010;FALSE;1,99392897462455e+03
2022;RN;10724;Fabricação de açúcar refinado;sensibilidade;FALSE;5;4940,0000000000;FALSE;9,88000000000000e+02
2022;RN;10813;Torrefação e moagem de café;sensibilidade;FALSE;588;1507669,2499999991;FALSE;2,56406335034013e+03
2022;RN;10911;Fabricação de produtos de panificação;sensibilidade;FALSE;3992;5670082,7799999947;FALSE;1,42036141783567e+03
2022;RN;10929;Fabricação de biscoitos e bolachas;sensibilidade;FALSE;436;572897,4600000002;FALSE;1,31398500000000e+03
2022;RN;10937;Fabricação de produtos derivados do cacau, de chocolates e confeitos;sensibilidade;FALSE;710;1459740,3700000010;FALSE;2,05597235211268e+03
2022;RN;10945;Fabricação de massas alimentícias;sensibilidade;FALSE;437;682158,3799999999;FALSE;1,56100315789474e+03
2022;RN;10953;Fabricação de especiarias, molhos, temperos e condimentos;sensibilidade;FALSE;191;324821,6800000001;FALSE;1,70063706806283e+03
2022;RN;10961;Fabricação de alimentos e pratos prontos;sensibilidade;FALSE;138;193694,9899999999;FALSE;1,40358688405797e+03
2022;RN;10996;Fabricação de produtos alimentícios não especificados anteriormente;sensibilidade;FALSE;626;1299059,2000000002;FALSE;2,07517444089457e+03
2022;RN;13511;Fabricação de artefatos têxteis para uso doméstico;tratado_nucleo;TRUE;1013;1045375,0400000000;FALSE;1,03195956564659e+03
2022;RN;13529;Fabricação de artefatos de tapeçaria;tratado_nucleo;TRUE;1;1251,3900000000;FALSE;1,25139000000000e+03
2022;RN;13537;Fabricação de artefatos de cordoaria;tratado_nucleo;TRUE;96;120710,6500000000;FALSE;1,25740260416667e+03
2022;RN;13545;Fabricação de tecidos especiais, inclusive artefatos;tratado_nucleo;TRUE;7;8304,9900000000;FALSE;1,18642714285714e+03
2022;RN;13596;Fabricação de outros produtos têxteis não especificados anteriormente;tratado_nucleo;TRUE;162;206352,3099999999;FALSE;1,27377969135802e+03
2022;RN;14118;Confecção de roupas íntimas;tratado_nucleo;TRUE;558;622895,1900000004;FALSE;1,11629962365591e+03
2022;RN;14126;Confecção de peças do vestuário, exceto roupas íntimas;tratado_nucleo;TRUE;13318;18923092,4399999492;FALSE;1,42086592881814e+03
2022;RN;14134;Confecção de roupas profissionais;tratado_nucleo;TRUE;199;260750,2899999999;FALSE;1,31030296482412e+03
2022;RN;14142;Fabricação de acessórios do vestuário, exceto para segurança e proteção;tratado_nucleo;TRUE;1514;1895545,6300000004;FALSE;1,25201164464993e+03
2022;RN;14223;Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias;tratado_nucleo;TRUE;11;13946,8200000000;FALSE;1,26789272727273e+03
2022;RN;15211;Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;tratado_nucleo;TRUE;29;32169,2100000000;FALSE;1,10928310344828e+03
2022;RN;15297;Fabricação de artefatos de couro não especificados anteriormente;tratado_nucleo;TRUE;11;19733,5400000000;FALSE;1,79395818181818e+03
2022;RN;15319;Fabricação de calçados de couro;tratado_nucleo;TRUE;61;88010,9700000000;FALSE;1,44280278688525e+03
2022;RN;15335;Fabricação de calçados de material sintético;tratado_nucleo;TRUE;0;0,0000000000;FALSE;NA
2022;RN;15394;Fabricação de calçados de materiais não especificados anteriormente;tratado_nucleo;TRUE;37;46621,5100000000;FALSE;1,26004081081081e+03
2022;RN;16102;Desdobramento de madeira;controle;FALSE;111;176057,5100000000;FALSE;1,58610369369369e+03
2022;RN;16218;Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RN;16226;Fabricação de estruturas de madeira e de artigos de carpintaria para construção;controle;FALSE;158;222544,6300000000;FALSE;1,40851031645570e+03
2022;RN;16234;Fabricação de artefatos de tanoaria e de embalagens de madeira;controle;FALSE;42;72640,6800000000;FALSE;1,72954000000000e+03
2022;RN;16293;"Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto
móveis";controle;FALSE;75;111987,2400000000;FALSE;1,49316320000000e+03
2022;RN;17214;Fabricação de papel;controle;FALSE;37;53918,6500000000;FALSE;1,45726081081081e+03
2022;RN;17311;Fabricação de embalagens de papel;controle;FALSE;26;38186,0800000000;FALSE;1,46869538461538e+03
2022;RN;17320;Fabricação de embalagens de cartolina e papel-cartão;controle;FALSE;3;3886,2900000000;FALSE;1,29543000000000e+03
2022;RN;17338;Fabricação de chapas e de embalagens de papelão ondulado;controle;FALSE;82;96749,6200000000;FALSE;1,17987341463415e+03
2022;RN;17419;Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório;controle;FALSE;12;18513,2400000000;FALSE;1,54277000000000e+03
2022;RN;17427;Fabricação de produtos de papel para usos doméstico e higiênico-sanitário;controle;FALSE;112;143100,7700000000;FALSE;1,27768544642857e+03
2022;RN;17494;Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente;controle;FALSE;46;100390,8600000000;FALSE;2,18241000000000e+03
2022;RN;22111;Fabricação de pneumáticos e de câmaras-de-ar;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RN;22129;Reforma de pneumáticos usados;controle;FALSE;146;271942,4800000000;FALSE;1,86261972602740e+03
2022;RN;22196;Fabricação de artefatos de borracha não especificados anteriormente;controle;FALSE;9;10885,6000000000;FALSE;1,20951111111111e+03
2022;RN;22218;Fabricação de laminados planos e tubulares de material plástico;controle;FALSE;163;538651,9099999997;FALSE;3,30461294478527e+03
2022;RN;22226;Fabricação de embalagens de material plástico;controle;FALSE;967;1776975,3700000008;FALSE;1,83761672182006e+03
2022;RN;22234;Fabricação de tubos e acessórios de material plástico para uso na construção;controle;FALSE;129;273750,7600000000;FALSE;2,12209891472868e+03
2022;RN;23117;Fabricação de vidro plano e de segurança;controle;FALSE;165;400186,2500000001;FALSE;2,42537121212121e+03
2022;RN;23192;Fabricação de artigos de vidro;controle;FALSE;39;56796,8300000000;FALSE;1,45632897435897e+03
2022;RN;23206;Fabricação de cimento;controle;FALSE;400;1380802,2500000005;FALSE;3,45200562500000e+03
2022;RN;23303;Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes;controle;FALSE;1733;6883635,8399999952;FALSE;3,97209223312175e+03
2022;RN;23419;Fabricação de produtos cerâmicos refratários;controle;FALSE;47;55670,2200000000;FALSE;1,18447276595745e+03
2022;RN;23427;Fabricação de produtos cerâmicos não refratários para uso estrutural na construção;controle;FALSE;3232;4456982,7199999997;FALSE;1,37901693069307e+03
2022;RN;23494;Fabricação de produtos cerâmicos não refratários não especificados anteriormente;controle;FALSE;77;102487,0400000000;FALSE;1,33100051948052e+03
2022;RN;23915;Aparelhamento e outros trabalhos em pedras;controle;FALSE;553;930095,6500000001;FALSE;1,68190895117541e+03
2022;RN;23923;Fabricação de cal e gesso;controle;FALSE;153;484811,6800000001;FALSE;3,16870379084967e+03
2022;RN;23991;Fabricação de produtos de minerais não metálicos não especificados anteriormente;controle;FALSE;63;98656,7500000000;FALSE;1,56598015873016e+03
2022;RN;24211;Produção de semiacabados de aço;sensibilidade;FALSE;0;0,0000000000;FALSE;NA
2022;RN;24237;Produção de laminados longos de aço;sensibilidade;FALSE;61;118188,2100000000;FALSE;1,93751163934426e+03
2022;RN;24245;Produção de relaminados, trefilados e perfilados de aço;sensibilidade;FALSE;0;0,0000000000;FALSE;NA
2022;RN;24415;Metalurgia do alumínio e suas ligas;sensibilidade;FALSE;20;26160,9700000000;FALSE;1,30804850000000e+03
2022;RN;24491;Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente;sensibilidade;FALSE;0;0,0000000000;FALSE;NA
2022;RN;24512;Fundição de ferro e aço;sensibilidade;FALSE;4;5352,1400000000;FALSE;1,33803500000000e+03
2022;RN;24521;Fundição de metais não ferrosos e suas ligas;sensibilidade;FALSE;0;0,0000000000;FALSE;NA
2022;RN;25110;Fabricação de estruturas metálicas;controle;FALSE;483;966829,4099999997;FALSE;2,00171720496894e+03
2022;RN;25128;Fabricação de esquadrias de metal;controle;FALSE;241;336737,0599999999;FALSE;1,39724921161826e+03
2022;RN;25136;Fabricação de obras de caldeiraria pesada;controle;FALSE;11;18012,8400000000;FALSE;1,63753090909091e+03
2022;RN;25217;Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central;controle;FALSE;11;30477,9800000000;FALSE;2,77072545454545e+03
2022;RN;25225;Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RN;25314;Produção de forjados de aço e de metais não ferrosos e suas ligas;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RN;25322;"Produção de artefatos estampados de metal; metalurgia do pó";controle;FALSE;48;100410,0400000000;FALSE;2,09187583333333e+03
2022;RN;25390;Serviços de usinagem, solda, tratamento e revestimento em metais;controle;FALSE;510;892079,8599999996;FALSE;1,74917619607843e+03
2022;RN;25411;Fabricação de artigos de cutelaria;controle;FALSE;1;0,0000000000;FALSE;0,00000000000000e+00
2022;RN;25420;Fabricação de artigos de serralheria, exceto esquadrias;controle;FALSE;70;88522,9800000000;FALSE;1,26461400000000e+03
2022;RN;25438;Fabricação de ferramentas;controle;FALSE;77;378019,6800000001;FALSE;4,90934649350649e+03
2022;RN;25926;Fabricação de produtos de trefilados de metal;controle;FALSE;5;23843,9100000000;FALSE;4,76878200000000e+03
2022;RN;25993;Fabricação de produtos de metal não especificados anteriormente;controle;FALSE;142;252072,1200000000;FALSE;1,77515577464789e+03
2022;RN;27406;Fabricação de lâmpadas e outros equipamentos de iluminação;tratado_extensao;TRUE;29;59010,8500000000;FALSE;2,03485689655172e+03
2022;RN;28119;Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários;controle;FALSE;30;349219,6500000000;FALSE;1,16406550000000e+04
2022;RN;28127;Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas;controle;FALSE;1;2207,8300000000;FALSE;2,20783000000000e+03
2022;RN;28143;Fabricação de compressores;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RN;28216;Fabricação de aparelhos e equipamentos para instalações térmicas;controle;FALSE;12;24925,0800000000;FALSE;2,07709000000000e+03
2022;RN;28224;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;controle;FALSE;28;211875,9400000000;FALSE;7,56699785714286e+03
2022;RN;28232;Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial;controle;FALSE;5;7175,7300000000;FALSE;1,43514600000000e+03
2022;RN;28259;Fabricação de máquinas e equipamentos para saneamento básico e ambiental;controle;FALSE;7;17476,4300000000;FALSE;2,49663285714286e+03
2022;RN;28291;Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente;controle;FALSE;50;16619,2500000000;FALSE;3,32385000000000e+02
2022;RN;28321;Fabricação de equipamentos para irrigação agrícola;controle;FALSE;23;40404,0500000000;FALSE;1,75669782608696e+03
2022;RN;28330;Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RN;28402;Fabricação de máquinas-ferramenta;controle;FALSE;7;13333,1900000000;FALSE;1,90474142857143e+03
2022;RN;28518;Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo;controle;FALSE;15;52245,3300000000;FALSE;3,48302200000000e+03
2022;RN;28542;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;controle;FALSE;0;0,0000000000;FALSE;NA
2022;RN;28615;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;controle;FALSE;6;16924,6800000000;FALSE;2,82078000000000e+03
2022;RN;28623;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;controle;FALSE;13;21197,0600000000;FALSE;1,63054307692308e+03
2022;RN;28631;Fabricação de máquinas e equipamentos para a indústria têxtil;controle;FALSE;60;71518,1800000000;FALSE;1,19196966666667e+03
2022;RN;28691;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;controle;FALSE;93;166291,4100000000;FALSE;1,78807967741935e+03
2022;RN;32116;Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria;tratado_nucleo;TRUE;14;17883,3000000000;FALSE;1,27737857142857e+03
2022;RN;32124;Fabricação de bijuterias e artefatos semelhantes;tratado_nucleo;TRUE;36;45399,1700000000;FALSE;1,26108805555556e+03
2022;RN;32302;Fabricação de artefatos para pesca e esporte;tratado_nucleo;TRUE;0;0,0000000000;FALSE;NA
2022;RN;32400;Fabricação de brinquedos e jogos recreativos;tratado_nucleo;TRUE;7;14010,3200000000;FALSE;2,00147428571429e+03
2022;RO;10112;Abate de reses, exceto suínos;sensibilidade;FALSE;10973;27376751,6099999845;FALSE;2,49491949421307e+03
2022;RO;10121;Abate de suínos, aves e outros pequenos animais;sensibilidade;FALSE;935;1831902,8700000001;FALSE;1,95925440641711e+03
2022;RO;10139;Fabricação de produtos de carne;sensibilidade;FALSE;557;1448380,3900000006;FALSE;2,60032385996409e+03
2022;RO;10201;Preservação do pescado e fabricação de produtos do pescado;sensibilidade;FALSE;139;287908,1900000001;FALSE;2,07128194244604e+03
2022;RO;10317;Fabricação de conservas de frutas;sensibilidade;FALSE;129;194462,7900000000;FALSE;1,50746348837209e+03
2022;RO;10325;Fabricação de conservas de legumes e outros vegetais;sensibilidade;FALSE;6;2491,5900000000;FALSE;4,15265000000000e+02
2022;RO;10333;Fabricação de sucos de frutas, hortaliças e legumes;sensibilidade;FALSE;21;22988,2800000000;FALSE;1,09468000000000e+03
2022;RO;10414;Fabricação de óleos vegetais em bruto, exceto óleo de milho;sensibilidade;FALSE;101;313844,4600000000;FALSE;3,10737089108911e+03
2022;RO;10511;Preparação do leite;sensibilidade;FALSE;638;1454066,2999999984;FALSE;2,27910078369906e+03
2022;RO;10520;Fabricação de laticínios;sensibilidade;FALSE;1758;3545863,9800000014;FALSE;2,01698747440273e+03
2022;RO;10538;Fabricação de sorvetes e outros gelados comestíveis;sensibilidade;FALSE;179;301164,8500000000;FALSE;1,68248519553073e+03
2022;RO;10619;Beneficiamento de arroz e fabricação de produtos do arroz;sensibilidade;FALSE;414;998596,7300000004;FALSE;2,41206939613527e+03
2022;RO;10627;Moagem de trigo e fabricação de derivados;sensibilidade;FALSE;2;2529,3900000000;FALSE;1,26469500000000e+03
2022;RO;10635;Fabricação de farinha de mandioca e derivados;sensibilidade;FALSE;0;0,0000000000;FALSE;NA
2022;RO;10643;Fabricação de farinha de milho e derivados, exceto óleos de milho;sensibilidade;FALSE;179;268871,7499999999;FALSE;1,50207681564246e+03
2022;RO;10651;Fabricação de amidos e féculas de vegetais e de óleos de milho;sensibilidade;FALSE;1;1341,6700000000;FALSE;1,34167000000000e+03
2022;RO;10660;Fabricação de alimentos para animais;sensibilidade;FALSE;1200;3245023,7900000010;FALSE;2,70418649166667e+03
2022;RO;10694;Moagem e fabricação de produtos de origem vegetal não especificados anteriormente;sensibilidade;FALSE;27;44165,7700000000;FALSE;1,63576925925926e+03
2022;RO;10813;Torrefação e moagem de café;sensibilidade;FALSE;143;260611,5599999999;FALSE;1,82245846153846e+03
2022;RO;10821;Fabricação de produtos à base de café;sensibilidade;FALSE;0;0,0000000000;FALSE;NA
2022;RO;10911;Fabricação de produtos de panificação;sensibilidade;FALSE;1759;2157940,8499999968;FALSE;1,22679980102331e+03
2022;RO;10929;Fabricação de biscoitos e bolachas;sensibilidade;FALSE;115;180628,3200000000;FALSE;1,57068104347826e+03
